aaa_inverse_variance,0.12611952441734398
aaa_homogeneity_1,0.67566591527564646
aaa_RLN,1706.8045936445876
aaa_IDN,0.94848662094235581
aaa_standard deviation,218.3172027487644
aaa_difference_entropy,-2.6868000039008284
aaa_sum_variance,733.4648805208966
aaa_GLN,374.07806584007471
aaa_HGLRE,369.48870979694919
daa_dissimilarity,0.60226570279303304
daa_sum_variance,191.03236321805392
daa_IMC_2,0.46807365815834184
daa_median,143.0
daa_LGLRE,0.020744321700164631
daa_mean,142.71745844977204
daa_entropy,2.6505894163953081
daa_minimum,7
daa_uniformity,0.00036733292368203223
daa_maximum,444
daa_LRHGLE,808.6158705547731
daa_HGLRE,61.331476529519072
daa_skewness,1.2562608982289387
daa_sum_entropy,1.8997078857665299
daa_homogeneity_2,0.78978143477477902
daa_SRE,0.58485574590109946
daa_standard deviation,17.875078257860206
daa_energy,0.40231273384686556
daa_RLN,885.86557695719137
daa_homogeneity_1,0.80671676423675154
daa_autocorrelation,61.262653694287359
daa_contrast,1.8226366588164329
daa_cluster_prominence,46720.194808178065
daa_maximum_probability,0.62225925998604115
daa_LRE,12.774098025877144
daa_inverse_variance,0.22209888829729396
daa_kurtosis,31.207875852397184
daa_SRHGLE,35.62137472235414
daa_SRLGLE,0.013918097362247792
daa_cluster_tendency,211.92748454870562
daa_GLN,937.27828057195063
daa_correlation,2603.0533471326503
daa_LRLGLE,0.20700536842774431
daa_root mean square,1.4142135623730951
daa_cluster_shade,3128.0118591735222
daa_range,437
daa_difference_entropy,-1.4952800319168587
daa_sum_average,15.648554364138571
daa_IDN,0.97669053964666164
daa_variance,62.136913361001774
daa_RP,0.40401960784313723
daa_IMC_1,-0.0040145612886822108
daa_IDMN,0.99674539982231491
daa_mean absolute deviation,6.9288563909615135
add_dissimilarity,0.48939121497656762
add_maximum_probability,0.72433469466900291
add_sum_average,19.784993321495527
add_correlation,3071.3191042802869
add_mean absolute deviation,5.9873895006448761
add_minimum,41
add_inverse_variance,0.161416844931939
add_standard deviation,16.318184299402876
add_LRHGLE,1789.2697375789201
add_SRLGLE,0.0070801008293474238
add_variance,98.561815155232011
add_skewness,0.013710746054744887
add_root mean square,1.0
add_contrast,1.4848218185306263
add_entropy,2.1528639348176868
add_LRLGLE,0.18136747085826624
add_IMC_2,0.43409386935210814
add_RP,0.34349264705882354
add_kurtosis,27.529423629641702
add_IDMN,0.99651429782835954
add_maximum,386
add_IDN,0.9785845185725357
add_RLN,684.4531534273691
add_uniformity,0.00064339390165924491
add_median,184.0
add_LGLRE,0.011578975423197054
add_homogeneity_1,0.84689878955388764
add_homogeneity_2,0.83183332288844392
add_cluster_prominence,118248.6292767033
add_HGLRE,96.801591130110083
add_range,345
add_IMC_1,-0.0049075490092699431
add_autocorrelation,97.863065045254359
add_energy,0.53102260610635044
add_difference_entropy,-1.3002292547098728
add_GLN,830.03214719812706
add_SRE,0.55696966772479339
add_sum_variance,334.04502418385397
add_SRHGLE,52.905620370518498
add_cluster_tendency,340.8052206518667
add_sum_entropy,1.5491634898501301
add_mean,183.79482276805413
add_cluster_shade,6332.233252297835
add_LRE,17.945394198233121
ada_SRHGLE,88.757604930860751
ada_inverse_variance,0.20340361860240233
ada_cluster_prominence,222967.97097124232
ada_RP,0.42291666666666661
ada_mean,219.93087218708632
ada_LRHGLE,1466.8258472220757
ada_homogeneity_1,0.78515446211933515
ada_dissimilarity,0.86682789442286146
ada_contrast,4.3862478143720409
ada_LRE,11.939289811996501
ada_cluster_shade,10043.266097055157
ada_sum_average,22.42252313980288
ada_sum_entropy,2.0812010457009769
ada_kurtosis,23.146270363415191
ada_entropy,2.9631665733777623
ada_minimum,14
ada_range,449
ada_sum_variance,418.00965127726636
ada_root mean square,2.23606797749979
ada_skewness,0.74538841706895642
ada_SRLGLE,0.007320861514195527
ada_cluster_tendency,459.81630423616161
ada_maximum_probability,0.61170922502621872
ada_LGLRE,0.010383852943549671
ada_GLN,838.64374814122266
ada_autocorrelation,125.65507097985216
ada_mean absolute deviation,10.638098908024435
ada_IDMN,0.99326390116072261
ada_IDN,0.96968015948866604
ada_standard deviation,28.368730402601326
ada_variance,128.02346004301506
ada_maximum,463
ada_SRE,0.62501986280659116
ada_energy,0.38695061105320233
ada_HGLRE,135.40882861267303
ada_RLN,1049.674639524748
ada_LRLGLE,0.10052112240552526
ada_IMC_1,-0.0059653127334286767
ada_IMC_2,0.59929798899336884
ada_homogeneity_2,0.76457022370569871
ada_correlation,5908.0450459611957
ada_difference_entropy,-1.7249707329639934
ada_median,219.0
ada_uniformity,0.00038171133299201045
dda_minimum,1
dda_contrast,0.73399619955669115
dda_sum_variance,162.72921235809929
dda_homogeneity_1,0.88767463710263461
dda_cluster_shade,1937.3763411037469
dda_sum_average,13.934084362450038
dda_skewness,-0.047560939641795967
dda_median,127.0
dda_mean absolute deviation,4.1638633299615968
dda_SRHGLE,23.526154603720471
dda_LRE,25.345825033844818
dda_autocorrelation,48.544108783455471
dda_kurtosis,27.21970926368661
dda_cluster_tendency,154.49019711381322
dda_dissimilarity,0.31934854051658013
dda_homogeneity_2,0.87736504075679356
dda_mean,127.18517429033682
dda_IDMN,0.99593742831736698
dda_entropy,1.6138397226164802
dda_energy,0.63664365434740977
dda_RLN,442.38742755109547
dda_RP,0.28555147058823527
dda_variance,48.82828258493813
dda_HGLRE,48.811258226529496
dda_LGLRE,0.024264606061763287
dda_uniformity,0.0012678925918438661
dda_sum_entropy,1.2071867660634379
dda_difference_entropy,-1.0134373142147572
dda_maximum,247
dda_LRHGLE,1241.1032722519014
dda_IMC_1,-0.0052949159770557747
dda_IMC_2,0.32258610531115606
dda_standard deviation,11.654635070154953
dda_LRLGLE,0.52176671077634218
dda_GLN,831.09173743949589
dda_SRLGLE,0.013556704194352294
dda_cluster_prominence,24476.715457098635
dda_IDN,0.97896743199117575
dda_correlation,893.12411684193012
dda_range,246
dda_maximum_probability,0.79546278974749862
dda_root mean square,1.4142135623730951
dda_inverse_variance,0.13134297190101515
dda_SRE,0.48165055011541053
ddd_sum_average,13.981664379965411
ddd_kurtosis,26.480583913150653
ddd_mean absolute deviation,3.4151702616865984
ddd_LGLRE,0.022701333173497457
ddd_LRLGLE,0.59872645250197332
ddd_LRHGLE,1432.0412089874008
ddd_GLN,828.7875616853679
ddd_sum_entropy,1.0641318440750631
ddd_entropy,1.4078313328339682
ddd_LRE,29.21281112528602
ddd_dissimilarity,0.26472047021024786
ddd_cluster_tendency,153.89366131870489
ddd_correlation,740.52008625486235
ddd_cluster_shade,1923.4197031208416
ddd_median,130.0
ddd_SRHGLE,22.836255598288378
ddd_autocorrelation,48.86958578158297
ddd_sum_variance,167.41079959305526
ddd_IDN,0.97961776387929655
ddd_homogeneity_1,0.90285043173983304
ddd_IMC_1,-0.0054770069286137852
ddd_IMC_2,0.28079042400213761
ddd_homogeneity_2,0.89418913450723181
ddd_maximum_probability,0.82220650705671228
ddd_uniformity,0.0020691990411097444
ddd_skewness,-0.33835479822860426
ddd_mean,129.93704956611268
ddd_HGLRE,49.575465648244666
ddd_standard deviation,9.9433157881831775
ddd_difference_entropy,-0.90254548223066433
ddd_minimum,18
ddd_maximum,215
ddd_IDMN,0.99575028232877116
ddd_RLN,371.64867837573473
ddd_SRLGLE,0.011508007685013116
ddd_variance,49.033646118594028
ddd_root mean square,2.8284271247461903
ddd_inverse_variance,0.11786110855004955
ddd_cluster_prominence,24189.822286398674
ddd_energy,0.6790827600926147
ddd_contrast,0.55286735861707303
ddd_RP,0.26448529411764699
ddd_SRE,0.45441455601818376
ddd_range,197
